172,11,338.79,0.90,109.31,96.63
172,13,697.29,0.29,111.92,146.46
172,16,492.44,1.50,42.95,97.73
173,2,2126.12,2.31,76.97,159.12
173,10,526.39,3.68,67.02,100.20
173,11,340.52,0.83,103.98,92.62
173,13,699.03,0.02,114.19,151.95
173,16,495.60,1.45,43.20,101.00
174,2,2123.75,2.38,77.98,159.12
174,10,531.01,3.16,67.15,100.47
174,11,341.13,1.12,101.78,92.24
174,13,700.43,-0.09,104.76,159.81
174,16,499.23,2.31,43.94,107.10
175,2,2122.76,2.36,78.80,159.01
175,10,537.60,3.77,62.08,101.21
175,11,341.50,1.14,100.56,91.10
175,13,698.77,-0.12,111.12,166.60
175,16,501.55,1.69,44.96,110.15
176,2,2123.40,2.87,78.94,158.30
176,10,542.81,4.40,58.22,101.09
176,13,699.19,-0.12,116.52,173.37
176,16,502.50,1.39,49.55,114.51
176,17,339.64,-1.01,108.96,183.82
177,2,2124.20,2.62,75.03,157.80
177,10,542.79,4.50,69.27,106.24
177,13,703.04,0.61,114.35,177.69
177,16,503.69,2.06,52.81,117.55
177,17,339.84,-2.09,108.98,187.75
178,2,2124.62,3.03,73.06,157.48
178,10,526.78,3.45,101.89,120.62
178,13,702.60,1.48,115.76,183.19
178,16,511.52,3.73,50.35,126.85
178,17,340.79,0.53,108.12,190.27
179,2,2124.47,2.78,71.49,158.38
179,10,541.93,3.50,90.81,116.60
179,13,702.30,2.80,117.56,187.86
179,16,516.69,4.56,49.89,128.55
179,17,342.34,3.52,108.84,195.00
180,2,2125.47,7.36,69.17,153.85
180,10,531.48,2.90,112.38,126.99
180,13,700.71,3.91,121.65,195.34
180,16,519.89,4.80,51.00,131.43
180,17,342.21,7.65,111.67,200.65
181,2,2125.61,11.22,65.94,149.51
181,10,543.09,3.84,104.55,130.31
181,13,700.71,4.46,124.06,201.60
181,16,523.95,7.12,49.58,132.07
181,17,340.59,12.36,114.51,200.17
182,2,2126.66,20.27,63.72,139.94
182,10,552.09,3.97,91.08,133.57
182,13,700.47,6.76,126.10,204.95
182,16,527.13,8.09,50.74,131.79
182,17,340.59,16.43,113.00,196.43
183,2,2127.85,27.98,60.40,132.39
183,10,543.52,1.90,101.07,146.50
183,13,700.67,11.34,128.63,208.94
183,16,530.39,8.56,51.67,134.23
183,17,343.27,21.02,109.87,191.56
184,2,2127.47,26.43,60.24,134.19
184,10,544.42,1.43,102.06,151.34
184,13,701.72,15.20,128.29,211.32
184,17,340.76,27.15,113.28,196.67
185,2,2129.51,31.65,57.24,128.48
185,10,545.29,3.02,116.23,153.54
185,13,700.14,20.15,129.23,214.26
185,17,340.11,32.60,114.53,203.66
186,2,2128.05,28.69,58.60,131.47
186,10,552.54,4.18,103.11,157.54
186,13,699.50,24.91,129.84,215.94
186,17,340.90,38.25,114.61,204.59
187,2,2129.94,31.02,55.72,128.88
187,10,555.30,6.08,104.04,160.63
187,13,699.44,29.67,129.87,215.92
187,17,342.71,49.63,113.80,198.26
188,2,2131.49,35.55,52.96,123.79
188,10,559.49,10.03,106.78,165.85
188,13,699.53,34.70,130.67,218.82
188,17,341.77,58.19,115.54,191.50
189,2,2128.86,39.56,54.20,119.56
189,10,561.44,13.10,108.92,167.45
189,13,699.70,40.96,133.93,219.72
189,17,341.94,60.86,115.61,196.46
190,2,2127.24,39.20,54.78,119.78
190,10,563.87,16.81,107.95,164.39
190,13,701.76,46.40,124.82,223.91
190,17,340.93,64.99,117.62,198.76
191,2,2125.41,33.29,56.74,126.35
191,10,568.41,18.73,108.91,169.64
191,13,703.12,52.50,118.97,223.06
191,17,337.54,73.82,120.41,198.35
192,2,2122.75,23.16,59.55,137.20
192,10,573.10,21.43,109.52,168.83
192,13,703.01,58.21,119.03,222.19
192,17,336.16,76.94,121.41,198.78
193,2,2123.39,17.70,57.92,142.88
193,10,572.54,25.80,128.52,167.19
193,13,700.26,66.04,125.54,223.39
193,17,335.81,77.82,121.03,204.63
194,2,2122.70,18.98,57.04,141.72
194,10,577.80,21.61,126.23,176.65
194,13,698.71,70.34,127.84,229.28
194,17,333.72,80.92,123.79,208.15
195,2,2120.24,20.56,57.19,140.52
195,10,580.93,23.53,115.42,179.61
195,13,697.69,75.69,129.55,230.91
195,17,331.69,85.76,126.07,211.46
196,2,2122.08,23.83,53.41,137.80
196,10,587.46,29.87,107.49,183.00
196,13,697.88,79.78,130.39,233.54
196,17,329.59,87.96,128.73,215.02
197,2,2118.94,19.55,54.83,142.57
197,10,589.96,37.60,107.55,186.39
197,13,698.72,86.59,125.97,232.26
197,17,330.62,90.18,127.94,219.46
198,2,2110.20,15.17,62.71,149.47
198,10,593.14,27.46,113.42,208.85
198,13,695.73,95.90,128.16,231.45
198,17,331.35,94.47,126.91,222.16
198,18,512.91,0.49,56.75,90.23
199,2,2114.39,22.61,56.94,140.61
199,10,597.20,44.09,113.71,189.30
199,13,692.43,105.49,133.49,228.86
199,17,327.22,98.76,131.71,226.16
199,18,516.30,0.42,55.03,96.64
200,2,2107.38,21.38,63.57,142.43
200,10,600.05,46.43,115.36,192.16
200,13,692.17,111.58,133.03,229.04
200,17,324.65,103.05,133.83,230.46
200,18,518.77,1.29,56.81,101.64
201,2,2109.58,22.48,61.78,140.88
201,13,692.07,115.92,134.47,228.27
201,17,323.20,107.76,133.61,228.22
201,18,521.07,3.59,56.44,101.75
201,19,495.72,0.81,36.91,86.81
201,20,613.36,64.15,81.64,78.05
202,2,2105.28,13.60,64.43,151.02
202,13,699.02,120.51,121.14,235.27
202,17,321.92,112.35,133.70,225.85
202,18,522.54,6.86,56.87,100.81
202,19,498.19,0.77,39.03,93.33
202,20,627.91,70.25,74.17,76.04
203,2,2104.59,10.85,65.02,156.22
203,13,689.69,123.92,131.46,241.14
203,17,321.07,117.62,133.82,221.92
203,18,524.00,7.89,58.04,102.89
203,19,500.07,1.45,41.90,96.32
203,20,634.40,73.89,74.12,78.41
204,2,2103.00,13.54,64.57,154.53
204,13,680.99,133.39,139.70,238.70
204,17,319.87,123.81,134.63,227.55
204,19,503.30,2.87,43.41,101.75
204,20,630.17,77.32,84.63,81.47
205,2,2105.12,13.57,60.86,155.00
205,13,682.54,141.75,133.23,235.35
205,17,317.73,130.18,136.07,229.78
205,19,505.55,2.23,51.53,107.42
205,20,632.10,81.96,80.58,81.08
206,2,2105.44,12.94,60.44,157.55
206,13,672.33,147.29,141.06,241.00
206,17,315.13,135.42,138.20,230.55
206,19,507.97,1.45,58.46,115.23
206,20,636.00,85.94,80.81,81.30
207,2,2114.55,20.56,49.38,149.05
207,10,627.37,80.39,135.74,201.13
207,13,665.26,156.76,146.77,239.60
207,17,312.54,141.45,140.13,228.91
207,19,511.03,0.78,67.39,121.89
208,2,2107.90,25.83,56.31,145.62
208,10,630.62,84.50,136.41,201.03
208,13,663.39,166.10,146.52,233.67
208,17,310.13,146.76,140.88,231.18
208,19,516.15,1.37,76.27,129.19
209,2,2108.05,14.11,57.79,157.65
209,10,629.07,85.64,145.49,197.32
209,13,659.48,175.74,149.19,226.08
209,17,308.67,151.78,139.76,235.32
209,19,520.87,1.82,75.56,134.35
210,2,2107.27,13.38,58.13,159.03
210,10,629.69,53.21,146.76,232.93
210,13,658.71,181.68,146.59,229.45
210,17,308.04,157.06,138.76,237.90
210,19,523.21,2.06,67.95,137.26
211,2,2100.94,23.48,60.00,148.85
211,10,629.35,59.25,148.97,239.03
211,13,647.18,183.27,152.70,240.02
211,17,306.00,162.42,139.30,237.00
211,19,525.12,2.63,70.55,142.43
211,21,401.16,0.62,87.30,87.68
212,2,2101.49,29.24,56.28,142.72
212,10,626.39,87.70,152.12,211.73
212,13,639.53,195.77,152.11,236.91
212,17,302.86,168.58,140.79,234.10
212,19,530.92,3.69,50.32,145.82
212,21,418.71,0.78,64.76,88.21
213,2,2101.81,32.76,54.12,138.70
213,10,632.95,100.51,141.74,205.14
213,13,635.06,203.37,141.50,238.93
213,17,301.13,173.40,139.04,233.44
213,19,528.82,3.56,97.77,153.83
213,21,421.33,2.32,60.84,86.27
214,2,2100.47,33.36,54.96,139.63
214,10,635.33,104.69,135.79,207.86
214,13,635.94,208.90,133.89,238.68
214,17,299.90,178.00,137.70,239.61
214,19,532.77,2.99,112.03,161.07
214,21,410.24,2.55,72.34,85.69
215,2,2101.59,30.74,53.03,140.63
215,10,636.54,113.27,128.43,208.53
215,13,619.55,214.15,151.17,246.67
215,17,294.28,182.08,142.68,244.13
215,19,538.44,3.14,118.29,166.61
215,21,410.53,2.17,77.63,84.90
216,2,2101.75,31.40,52.37,138.54
216,10,635.91,122.94,135.21,199.45
216,13,611.11,221.36,156.22,258.20
216,17,290.20,187.20,143.98,246.13
216,19,541.16,2.36,126.89,172.95
216,21,411.60,1.88,79.23,85.49
217,2,2100.85,35.80,51.95,135.13
217,10,638.83,122.06,136.51,205.02
217,13,609.59,232.09,154.94,251.44
217,17,285.79,191.75,146.30,246.53
217,19,544.43,2.02,134.85,178.15
217,21,412.87,2.00,78.94,85.16
218,2,2101.26,49.19,49.57,123.63
218,10,640.84,126.25,137.07,205.87
218,13,605.14,239.99,150.70,249.06
218,17,281.75,197.21,148.20,246.59
218,19,546.34,1.67,134.07,186.03
219,2,2101.78,48.76,46.86,124.21
219,13,610.91,245.88,137.78,244.83
219,17,278.49,202.11,148.65,250.83
219,19,558.65,3.91,89.66,190.81
220,2,2101.43,45.34,45.94,129.04
220,13,594.19,252.41,145.67,251.06
220,17,275.71,206.90,148.55,252.71
220,19,559.64,5.06,72.46,192.26
221,2,2100.07,50.60,45.93,124.16
221,13,586.52,261.42,150.82,256.01
221,17,273.51,210.87,147.85,255.62
221,19,563.23,21.83,81.49,181.99
222,2,2100.71,55.59,43.98,119.96
222,13,574.53,268.18,163.58,263.58
222,17,272.68,215.31,145.82,252.47
222,19,566.02,36.89,86.28,173.14
223,2,2104.16,57.39,39.49,118.04
223,13,561.20,274.37,167.82,269.86
223,17,269.35,218.96,146.18,252.49
223,19,571.56,46.57,62.41,167.21
224,2,2104.95,59.94,38.30,117.68
224,13,563.36,280.29,149.49,275.07
224,17,268.70,224.06,142.68,253.82
224,19,575.30,54.70,47.94,162.92
225,2,2102.95,58.20,38.66,122.22
225,13,549.28,290.38,157.52,272.59
225,17,261.83,228.09,147.22,254.70
225,19,575.03,68.38,78.55,155.30
226,2,2102.12,57.42,38.61,124.39
226,13,541.41,296.82,160.38,276.83
226,17,257.78,233.60,148.09,257.80
226,19,578.61,73.72,78.55,155.31
227,2,2101.17,57.72,39.29,125.42
227,13,533.92,305.96,160.86,283.24
227,17,251.51,237.81,153.13,257.54
228,2,2100.98,59.83,38.88,123.70
228,13,528.98,309.63,150.18,292.87
228,17,247.64,241.85,153.75,256.01
228,21,424.08,0.43,74.27,99.13
229,2,2097.16,60.04,41.21,124.04
229,13,509.82,327.03,165.63,281.40
229,17,245.75,245.29,153.01,261.66
229,21,422.04,0.12,91.93,100.83
229,27,726.80,1.11,102.04,100.77
230,2,2094.40,58.54,42.63,125.65
230,13,503.93,337.28,166.14,284.86
230,17,244.20,250.61,151.63,261.10
230,21,422.91,0.01,100.52,102.62
230,27,730.18,1.29,103.97,107.13
231,2,2092.51,58.26,43.60,125.99
231,13,498.29,340.74,164.84,291.91
231,17,242.52,255.05,151.14,262.22
231,21,424.60,0.17,101.77,106.82
231,27,732.71,1.50,106.65,111.17
232,2,2086.97,56.12,48.05,129.37
232,13,491.90,353.21,161.05,287.70
232,17,238.66,259.54,151.66,263.78
232,21,452.26,1.72,74.72,108.95
232,27,736.43,1.85,106.84,113.82
233,2,2082.45,54.84,51.89,132.26
233,13,471.46,368.46,173.11,284.82
233,17,234.71,264.23,153.09,260.96
233,21,457.92,2.08,75.02,114.53
233,27,741.42,1.84,107.04,119.53
234,2,2079.80,52.86,54.17,134.66
234,13,472.50,378.50,164.50,284.49
234,17,229.69,268.84,154.99,260.10
234,21,460.19,1.92,75.94,121.05
234,27,745.11,1.26,106.44,124.35
234,29,422.40,1.68,60.26,106.42
235,2,2079.31,55.42,53.27,133.52
235,13,471.10,380.36,150.47,293.50
235,17,229.02,272.14,150.63,264.44
235,21,473.22,2.32,63.94,125.66
235,27,748.24,1.11,107.95,129.14
235,29,419.88,1.50,50.21,99.42
236,2,2078.81,58.33,53.58,131.47
236,13,448.99,399.88,165.19,288.99
236,17,225.87,275.57,151.20,270.74
236,21,458.54,3.01,81.65,130.23
236,27,750.93,1.12,110.54,135.77
236,29,417.28,1.52,49.18,97.39
237,2,2077.79,50.35,55.73,138.95
237,13,444.36,408.76,161.14,288.66
237,17,220.11,279.47,156.26,274.40
237,21,448.41,3.09,93.51,133.93
237,27,755.38,2.23,110.82,141.31
238,2,2077.65,42.25,56.39,147.32
238,13,438.22,414.45,158.13,294.04
238,17,215.43,284.35,159.00,273.62
238,21,429.14,3.17,114.08,138.85
238,27,758.20,1.58,112.10,146.21
239,2,2076.35,25.65,58.79,163.39
239,13,422.74,434.23,162.74,290.16
239,17,212.69,290.18,158.12,273.71
239,21,425.06,3.76,117.09,141.10
239,27,762.45,1.06,110.01,149.26
240,2,2076.09,25.05,59.33,163.78
240,13,415.45,443.42,162.68,290.51
240,17,209.69,295.42,159.00,269.64
240,21,422.39,1.81,118.01,148.28
240,27,766.14,1.11,111.33,155.74
241,2,2075.94,13.62,60.22,175.77
241,13,407.23,451.26,160.38,298.33
241,17,206.72,298.68,160.27,277.93
241,21,421.63,0.66,119.22,155.15
241,27,770.10,1.37,114.18,164.37
242,2,2075.86,8.35,60.57,181.77
242,13,389.45,466.32,170.04,296.16
242,17,203.63,302.72,161.57,274.78
242,21,418.94,0.66,122.53,159.85
242,27,773.45,1.56,117.10,174.69
243,2,2075.03,4.13,62.03,186.86
243,13,377.28,472.70,175.87,301.95
243,17,200.76,305.70,161.63,275.79
243,21,418.95,0.89,121.54,165.92
243,27,776.01,1.09,121.12,185.31
244,2,2074.25,2.83,62.41,187.96
244,13,369.42,484.03,167.98,305.96
244,17,200.40,307.59,157.83,278.83
244,21,417.73,0.93,123.17,174.65
244,27,780.63,1.21,120.72,190.65
245,2,2072.86,0.74,64.17,190.81
245,13,352.98,498.89,178.31,310.60
245,17,195.44,314.85,160.76,277.08
245,21,420.73,0.56,120.36,179.94
245,27,784.47,2.38,120.86,192.72
246,2,2072.90,0.47,63.92,191.20
246,13,348.47,511.88,172.35,304.50
246,17,190.82,320.75,163.31,282.20
246,21,420.35,0.61,121.24,186.28
246,27,787.57,4.24,123.02,196.01
247,2,2073.12,0.85,63.90,190.77
247,13,340.14,522.87,169.83,311.21
247,17,185.94,327.09,165.71,283.78
247,21,418.02,1.25,125.21,192.07
247,27,792.11,8.08,124.60,200.64
248,2,2072.22,-1.74,64.71,193.79
248,13,319.53,533.09,189.48,317.68
248,17,183.08,332.86,165.27,287.85
248,21,417.07,2.06,126.85,195.10
248,27,796.71,11.65,124.78,202.95
249,13,314.39,546.36,184.67,317.00
249,17,178.39,336.99,168.06,288.99
249,21,416.47,2.99,126.63,199.32
249,27,800.86,15.12,128.30,208.81
