3,1,668.77,472.03,266.09,414.40
3,2,607.11,64.03,147.57,256.36
4,1,668.42,494.46,271.29,415.98
4,2,607.94,70.28,153.26,264.69
5,1,665.89,515.15,288.61,426.53
5,2,612.79,76.68,152.81,270.32
6,1,681.73,537.15,277.72,432.34
6,2,614.43,83.55,154.67,273.98
7,1,676.02,559.53,283.18,444.14
7,2,616.13,91.72,155.53,273.68
8,1,677.19,583.88,319.03,462.38
8,2,618.54,99.20,158.56,273.60
9,1,678.13,604.49,329.55,485.86
9,2,622.19,106.28,158.17,286.67
10,1,668.33,630.41,374.25,499.03
10,2,625.41,114.14,161.25,292.33
11,1,677.87,659.35,381.07,504.70
11,2,627.20,121.28,163.92,294.81
12,1,664.94,689.73,410.53,519.59
12,2,629.78,128.99,167.79,293.92
13,1,656.07,720.01,439.57,528.78
13,2,633.62,138.24,166.92,301.80
14,1,696.59,752.91,360.62,536.21
14,2,638.35,145.08,168.53,317.82
15,1,672.81,785.15,421.01,553.38
15,2,640.70,154.38,175.22,311.47
16,2,644.45,165.02,175.11,315.66
17,2,648.53,173.10,177.47,317.18
18,2,652.22,182.72,177.95,326.85
19,2,656.53,193.22,179.08,326.71
20,2,660.27,201.77,185.44,325.50
21,2,662.37,211.78,187.79,331.14
22,2,666.72,222.65,190.49,330.56
23,2,668.49,234.38,193.65,336.22
24,2,673.61,247.31,194.87,341.19
25,2,679.01,257.47,197.45,352.52
26,2,684.57,268.52,198.07,378.28
27,2,684.77,281.88,204.70,393.79
28,2,689.68,292.92,208.54,387.61
29,2,691.10,308.32,213.68,372.62
30,2,695.51,322.82,215.48,359.17
31,2,700.47,339.40,219.30,351.97
32,2,704.43,354.10,217.25,353.23
33,2,708.36,368.74,221.87,365.89
34,2,710.81,383.85,226.51,388.83
35,2,713.41,400.34,230.11,378.83
36,2,717.74,413.85,234.70,391.60
37,2,719.35,433.29,236.76,410.73
38,2,722.09,449.73,244.24,410.70
39,2,723.88,468.81,253.41,411.47
40,2,729.63,486.79,256.62,419.48
41,2,731.83,503.90,259.61,433.48
42,2,734.16,525.65,259.78,480.84
43,2,735.89,548.75,269.01,502.85
44,2,737.57,571.77,275.63,515.53
45,2,738.77,594.42,288.35,524.90
46,2,743.01,619.91,290.01,528.25
47,2,746.46,644.37,296.85,533.68
48,2,748.20,668.27,303.30,554.36
49,2,752.54,693.28,311.51,582.65
50,2,753.13,722.43,321.92,603.99
51,2,757.87,753.21,330.28,623.25
147,6,441.47,2.79,83.83,144.43
148,6,445.38,2.24,85.63,146.10
149,6,446.87,2.59,86.37,147.68
150,6,446.31,2.59,88.75,148.58
151,6,442.40,2.49,89.81,177.24
152,6,443.95,3.91,91.96,166.38
153,6,444.81,3.85,91.90,163.46
154,6,442.81,3.24,96.04,164.94
155,6,440.33,2.02,96.48,170.93
156,6,438.93,0.15,97.30,174.74
157,6,441.19,0.78,96.65,177.43
158,6,438.09,1.20,98.67,178.24
159,6,441.36,1.91,95.88,180.15
160,6,438.75,1.69,96.81,182.98
161,6,436.73,1.92,98.47,190.79
162,6,437.20,0.70,97.10,198.24
163,6,436.45,-0.04,97.81,203.70
164,6,435.65,0.66,98.71,207.40
165,6,435.44,-0.45,99.21,213.63
166,6,435.24,0.86,99.92,214.45
167,6,436.34,0.61,97.42,220.02
168,6,435.01,2.08,99.16,221.11
169,6,435.79,2.08,97.19,224.73
170,6,436.36,3.14,97.27,226.20
171,6,434.11,2.85,102.18,238.83
172,6,434.81,6.34,100.69,237.64
173,6,435.62,9.21,101.21,237.38
174,6,436.28,11.05,100.61,237.96
175,6,435.87,13.62,101.91,243.63
176,6,434.57,16.52,106.42,243.93
177,6,432.61,19.46,108.47,243.14
178,6,431.87,22.24,109.14,241.04
179,6,428.46,25.32,115.08,247.33
180,6,430.30,29.48,113.97,248.57
181,6,428.08,32.54,116.28,246.62
182,6,428.07,38.94,118.19,251.52
183,6,427.78,41.73,120.30,253.31
184,6,427.37,42.87,121.46,265.94
185,6,425.25,46.05,125.57,266.12
186,6,425.30,50.00,125.53,275.46
187,6,422.08,57.41,131.25,272.43
188,6,423.97,72.65,131.53,268.90
189,6,424.19,77.16,132.39,270.92
190,6,424.79,79.83,130.56,263.22
191,6,425.10,82.42,132.87,271.75
192,6,424.22,85.50,135.95,281.13
193,6,423.56,93.34,139.51,278.21
194,6,421.48,95.09,142.41,282.38
195,6,421.99,100.76,142.14,285.44
196,6,422.82,105.77,141.32,290.17
197,6,422.01,112.58,145.04,296.29
198,6,424.55,118.51,145.76,298.94
199,6,425.56,121.94,146.78,298.70
200,6,426.01,125.84,148.67,302.94
201,6,426.41,129.84,149.15,308.45
202,6,426.96,137.61,151.42,309.64
203,6,426.32,145.90,155.27,312.75
204,6,430.39,151.76,151.54,312.65
205,6,433.06,156.44,150.34,316.55
206,6,435.64,162.06,153.22,320.06
207,6,437.34,170.38,153.68,321.21
208,6,437.09,177.37,156.72,323.48
209,6,438.50,182.67,155.92,327.91
210,6,439.20,187.89,156.71,326.92
211,6,443.43,195.70,156.43,331.35
212,6,443.88,203.31,158.59,335.91
213,6,444.15,210.17,161.09,339.36
214,6,446.23,216.52,165.23,342.51
215,6,448.24,225.00,165.29,343.57
216,6,448.55,233.50,167.51,343.82
217,6,451.81,240.37,169.04,345.59
218,6,454.52,247.62,167.18,354.54
219,6,454.47,256.65,171.78,358.13
220,6,458.58,265.50,172.37,357.82
221,6,460.33,274.75,172.53,362.65
222,6,461.50,285.15,173.62,363.89
223,6,462.36,294.62,173.69,371.22
224,6,463.94,304.83,180.92,373.20
225,6,464.76,313.27,183.91,381.85
226,6,465.34,322.46,185.92,383.78
227,6,465.77,331.85,186.10,384.23
228,6,467.56,341.14,190.43,383.60
229,6,469.34,351.45,197.27,388.47
230,6,470.29,361.61,199.95,390.28
231,6,472.14,371.54,199.20,398.03
232,6,472.77,382.46,201.81,405.32
233,6,472.60,393.79,204.31,406.24
234,6,474.61,405.79,206.91,411.44
235,6,475.42,416.27,210.72,420.68
236,6,475.94,428.18,212.73,426.10
237,6,476.94,439.61,217.34,433.48
238,6,476.58,453.62,222.19,430.85
239,6,477.32,466.63,223.72,434.84
240,6,479.42,480.12,221.87,445.94
241,6,482.54,493.31,223.28,455.00
242,6,482.77,506.56,226.35,461.86
243,6,483.28,523.49,228.78,462.62
244,6,480.66,537.56,235.76,475.56
245,6,483.32,553.12,237.48,481.73
246,6,482.59,567.79,244.20,495.29
247,6,484.08,584.21,244.39,500.27
248,6,484.13,599.54,245.22,512.77
249,6,481.88,619.33,249.75,510.75
250,6,481.83,639.81,257.96,514.64
251,6,481.83,658.52,260.99,523.48
252,6,482.20,676.74,262.90,534.16
253,6,481.88,697.99,270.18,548.55
254,6,483.61,718.43,271.18,550.52
255,6,481.20,744.85,279.49,554.12
256,6,480.01,767.10,284.34,562.36
257,6,482.50,795.88,286.48,564.81
354,7,494.09,0.57,112.40,117.25
355,7,490.90,-0.32,117.87,117.97
356,7,488.66,0.22,120.94,120.15
357,7,490.91,0.62,119.83,132.88
358,7,491.36,0.70,120.98,141.34
359,7,491.46,0.17,123.00,145.72
360,7,492.75,0.74,123.00,146.04
361,7,493.95,1.79,121.95,147.77
362,7,497.02,2.00,115.50,149.85
363,7,498.94,3.17,111.32,158.35
364,7,497.58,2.18,116.04,163.75
365,7,498.59,2.02,115.00,167.89
366,7,500.05,1.85,112.20,167.62
367,7,501.28,1.68,109.63,172.56
368,7,503.73,1.10,105.35,181.48
369,7,503.91,1.98,106.80,179.19
370,7,504.62,2.30,105.83,178.49
371,7,510.09,1.77,104.56,182.66
372,7,510.64,1.51,105.92,187.31
373,7,511.41,2.71,106.51,188.39
374,7,513.86,3.65,102.16,194.43
375,7,513.62,2.13,103.26,201.71
376,7,509.89,1.95,109.10,204.29
377,7,510.94,0.94,106.73,204.98
378,7,511.07,2.99,109.30,209.67
379,7,509.44,1.86,122.40,211.11
380,7,507.37,2.98,132.79,221.37
381,7,509.34,2.59,135.65,224.36
382,7,510.28,3.32,142.61,234.11
383,7,510.07,4.03,146.00,226.85
384,7,512.50,5.93,143.99,243.53
385,7,514.06,9.18,143.32,249.57
386,7,515.81,13.24,142.18,255.30
387,7,519.39,17.22,142.74,254.43
388,7,521.11,24.29,141.69,251.87
389,7,523.86,27.67,141.46,249.75
390,7,530.88,28.95,138.06,249.55
391,7,532.85,41.17,140.41,251.88
392,7,536.84,40.87,138.18,255.16
393,7,540.31,44.26,137.90,261.85
394,7,542.78,46.78,142.39,267.76
395,7,544.75,48.49,143.08,270.12
396,7,547.96,48.13,142.01,282.32
397,7,549.73,54.71,147.36,292.13
398,7,553.07,54.86,148.70,287.40
399,7,552.54,67.88,153.83,275.00
400,7,555.81,74.13,151.71,268.24
401,7,557.91,88.50,154.95,273.04
402,7,562.81,95.88,155.70,270.88
403,7,565.81,103.98,156.10,277.99
404,7,567.59,108.53,158.37,280.82
405,7,575.04,115.45,155.33,286.67
406,7,578.83,118.00,155.15,316.89
407,7,580.62,124.45,158.12,305.05
408,7,582.14,130.60,160.88,311.39
409,7,586.51,136.70,161.95,318.18
410,7,586.55,142.70,166.58,315.35
411,7,586.68,150.64,169.97,317.74
412,7,584.81,157.35,175.34,316.97
413,7,586.37,165.61,176.51,318.27
414,7,593.31,171.76,173.56,313.82
415,7,596.44,178.75,173.85,317.91
416,7,596.33,186.27,175.42,327.43
417,7,598.64,195.86,175.30,335.44
418,7,605.82,202.30,173.49,347.29
419,7,606.60,212.69,177.98,357.58
420,7,604.35,220.03,187.20,350.11
421,7,607.97,228.73,186.12,352.41
422,7,610.53,236.92,189.89,352.57
423,7,614.32,247.90,191.06,349.15
424,7,618.29,255.99,189.96,356.82
425,7,619.48,263.56,193.60,364.91
426,7,619.21,271.80,197.76,363.98
427,7,622.86,283.41,196.83,373.83
428,7,623.03,292.90,200.82,383.32
429,7,619.06,304.88,209.15,383.59
430,7,616.33,313.98,214.95,393.18
431,7,618.66,328.81,213.71,395.64
432,7,615.90,337.28,220.31,400.12
433,7,611.51,347.67,230.59,391.33
434,7,612.60,359.26,231.42,390.18
435,7,619.75,371.89,228.84,388.87
436,7,627.06,383.88,220.45,390.29
437,7,624.51,396.11,228.61,342.66
438,7,624.54,407.54,226.48,320.26
439,7,628.47,423.74,221.86,346.38
440,7,629.61,437.78,230.82,324.59
441,7,629.25,448.58,237.81,335.78
442,7,635.45,464.18,235.06,326.72
443,7,635.75,478.41,240.10,317.14
444,7,644.39,493.06,236.37,326.05
445,7,648.45,509.42,242.18,327.65
446,7,652.81,524.19,245.07,340.20
447,7,655.95,540.52,247.16,355.28
448,7,658.07,558.87,246.68,355.41
449,7,660.85,575.94,252.80,355.62
450,7,657.96,594.31,262.70,352.90
451,7,661.86,614.09,265.61,367.32
452,7,661.04,629.88,282.71,391.21
453,7,660.43,648.22,294.27,391.37
453,8,50.32,89.81,74.14,307.17
454,7,663.75,669.53,303.04,395.90
454,8,49.35,91.80,76.84,308.00
455,7,669.62,695.11,305.57,392.30
455,8,48.65,95.10,78.72,303.82
456,7,674.83,717.19,309.44,422.60
456,8,48.05,94.76,79.28,304.61
457,7,676.91,739.90,313.75,422.60
457,8,48.44,96.54,78.50,302.08
458,7,678.57,765.10,315.36,422.19
458,8,57.91,96.79,70.65,300.50
459,7,681.41,791.39,324.96,439.20
459,8,60.39,98.76,69.93,296.89
460,7,683.72,818.11,331.98,433.32
460,8,62.80,97.98,67.28,299.07
461,7,689.15,842.87,334.43,448.82
461,8,63.30,94.58,66.93,306.83
462,8,62.99,98.04,68.39,315.83
463,8,51.37,93.10,81.44,317.52
464,8,59.56,105.43,73.77,302.51
465,8,61.70,107.28,72.30,302.81
466,8,59.22,104.77,77.98,311.41
467,8,59.52,104.94,79.83,315.58
468,8,59.54,104.23,82.51,319.59
469,8,62.30,105.72,79.49,326.75
470,8,55.02,102.95,90.69,327.32
471,8,56.62,98.22,88.19,333.18
472,8,55.66,98.36,88.89,338.80
473,8,60.75,97.52,84.23,339.45
